D_Sub_resnet50_ur0.3_meJoint_Con_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_16_temp_288_SupCon_sampling_balanced_whole_data_cosine_trial_2,auc,0.9922133333333333,acc,0.955,f1,0.9379310344827586
D_Sub_resnet50_ur0.5_meCE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_1,auc,0.9761066666666666,acc,0.935,f1,0.9078014184397163
D_Sub_resnet50_ur0.5_meCE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_2,auc,0.98784,acc,0.915,f1,0.8759124087591241
D_Sub_resnet50_ur0.5_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_balanced_whole_data_cosine_trial_1,auc,0.99712,acc,0.965,f1,0.9510489510489509
D_Sub_resnet50_ur0.5_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_balanced_whole_data_cosine_trial_2,auc,0.9989333333333333,acc,0.96,f1,0.9444444444444444
D_Sub_resnet50_ur0.1_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_0,auc,0.9477333333333333,acc,0.88,f1,0.8481012658227848
D_Sub_resnet50_ur0.5_meJoint_Con_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_16_temp_288_SupCon_sampling_balanced_whole_data_cosine_trial_1,auc,0.9966933333333334,acc,0.96,f1,0.9452054794520549
D_Sub_resnet50_ur0.5_meJoint_Con_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_16_temp_288_SupCon_sampling_balanced_whole_data_cosine_trial_2,auc,0.9964799999999999,acc,0.97,f1,0.9589041095890412
D_Sub_resnet50_ur1.0_meCE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_1,auc,0.9946666666666666,acc,0.95,f1,0.9315068493150686
D_Sub_resnet50_ur1.0_meCE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_2,auc,0.99168,acc,0.91,f1,0.8676470588235293
D_Sub_resnet50_ur0.3_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_0,auc,0.99072,acc,0.965,f1,0.9523809523809524
D_Sub_resnet50_ur1.0_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_balanced_whole_data_cosine_trial_1,auc,0.9991466666666666,acc,0.975,f1,0.9659863945578231
D_Sub_resnet50_ur1.0_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_balanced_whole_data_cosine_trial_2,auc,0.9965866666666666,acc,0.94,f1,0.915492957746479
D_Sub_resnet50_ur0.5_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_0,auc,0.9992533333333333,acc,0.97,f1,0.9589041095890412
D_Sub_resnet50_ur1.0_meJoint_Con_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_16_temp_288_SupCon_sampling_balanced_whole_data_cosine_trial_1,auc,0.9995733333333333,acc,0.965,f1,0.9510489510489509
D_Sub_resnet50_ur1.0_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_0,auc,0.9994666666666666,acc,0.97,f1,0.9583333333333334
D_Sub_resnet50_ur1.0_meJoint_Con_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_16_temp_288_SupCon_sampling_balanced_whole_data_cosine_trial_2,auc,0.99776,acc,0.945,f1,0.9219858156028369
D_Sub_resnet50_ur0.1_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_1,auc,0.9630933333333332,acc,0.9,f1,0.8701298701298702
D_Sub_resnet50_ur0.3_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_1,auc,0.98976,acc,0.955,f1,0.9370629370629371
D_Sub_resnet50_ur0.5_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_1,auc,0.9979733333333333,acc,0.97,f1,0.9594594594594594
D_Sub_resnet50_ur1.0_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_1,auc,0.9984,acc,0.96,f1,0.9444444444444444
D_Sub_resnet50_ur0.1_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_2,auc,0.9494400000000001,acc,0.895,f1,0.8590604026845637
D_Sub_resnet50_ur0.3_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_2,auc,0.9936,acc,0.95,f1,0.9295774647887323
D_Sub_resnet50_ur0.5_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_2,auc,0.99648,acc,0.975,f1,0.9659863945578231
D_Sub_resnet50_ur1.0_meJoint_CE_lr_100_decay_0.0001_aug_1e-05_bsz_pin_rsz_32_temp_288_sampling_unbalanced_whole_data_cosine_trial_2,auc,0.9992533333333333,acc,0.985,f1,0.9798657718120806
D_Sub_resnet50_ur0.1_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_0,auc,0.9570133333333333,acc,0.88,f1,0.8399999999999999
D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_0,auc,0.9640533333333334,acc,0.925,f1,0.8920863309352518
D_Sub_resnet50_ur0.3_Joint_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_warmup_whole_data_cosine_trial_0,auc,0.9882666666666666,acc,0.93,f1,0.9
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_0,auc,0.9922133333333334,acc,0.955,f1,0.9370629370629371
